DateTime,RouterID,FlowBytes,ID,EnergyConsumptionW,HeatDissipationBTU,EnergySavingMode,EnergyConsumptionW_noisy
2015-12-30 09:00:00,1,18,20151230091,784.36,2676.23632,0,783.5757604856017
2015-12-30 10:00:00,1,22,20151230101,784.44,2676.50928,0,784.3172049853707
2015-12-30 11:00:00,1,50,20151230111,785.0,2678.42,0,784.6524457585513
2015-12-30 12:00:00,1,34,20151230121,784.68,2677.32816,0,785.3901031232843
2015-12-30 13:00:00,1,31,20151230131,784.62,2677.12344,0,784.1424609126497
2015-12-30 14:00:00,1,34,20151230141,784.68,2677.32816,0,785.4221225403421
2015-12-30 15:00:00,1,31,20151230151,784.62,2677.12344,0,784.530131554969
2015-12-30 16:00:00,1,29,20151230161,784.58,2676.98696,0,784.7117099232066
2015-12-30 17:00:00,1,30,20151230171,784.6,2677.0552,0,784.0197140668879
2015-12-30 18:00:00,1,28,20151230181,784.56,2676.91872,0,783.6484920259468
2015-12-30 19:00:00,1,31,20151230191,784.62,2677.12344,0,784.1318584353578
2015-12-30 20:00:00,1,29,20151230201,784.58,2676.98696,0,784.7673467394259
2015-12-30 21:00:00,1,31,20151230211,784.62,2677.12344,0,784.738584938684
2015-12-30 22:00:00,1,28,20151230221,784.56,2676.91872,0,784.2402258388074
2015-12-30 23:00:00,1,25,20151230231,784.5,2676.714,0,784.3466574108155
2015-12-31 00:00:00,1,20,20151231001,784.4,2676.3728,0,783.8701368584904
2015-12-31 01:00:00,1,18,20151231011,784.36,2676.23632,0,784.3194377286421
2015-12-31 02:00:00,1,14,20151231021,784.28,2675.96336,1,784.2718941714742
2015-12-31 03:00:00,1,13,20151231031,784.26,2675.89512,1,783.8571753445108
2015-12-31 04:00:00,1,14,20151231041,784.28,2675.96336,1,784.3621488688453
2015-12-31 05:00:00,1,7,20151231051,784.14,2675.48568,1,784.7564866707335
2015-12-31 06:00:00,1,13,20151231061,784.26,2675.89512,1,784.4888780210265
2015-12-31 07:00:00,1,13,20151231071,784.26,2675.89512,1,785.5399916872097
2015-12-31 08:00:00,1,13,20151231081,784.26,2675.89512,1,784.7006325789152
2015-12-31 09:00:00,1,17,20151231091,784.34,2676.16808,1,784.6808026357346
2015-12-31 10:00:00,1,22,20151231101,784.44,2676.50928,0,784.0259399584538
2015-12-31 11:00:00,1,25,20151231111,784.5,2676.714,0,784.9306570177532
2015-12-31 12:00:00,1,25,20151231121,784.5,2676.714,0,784.7821245560559
2015-12-31 13:00:00,1,23,20151231131,784.46,2676.5775200000003,0,785.1137872107976
2015-12-31 14:00:00,1,18,20151231141,784.36,2676.23632,0,785.4444453954861
2015-12-31 15:00:00,1,24,20151231151,784.48,2676.64576,0,784.7413970310375
2015-12-31 16:00:00,1,19,20151231161,784.38,2676.30456,0,784.0099940706237
2015-12-31 17:00:00,1,20,20151231171,784.4,2676.3728,0,785.486943772085
2015-12-31 18:00:00,1,15,20151231181,784.3,2676.0316,1,783.2221286015265
2015-12-31 19:00:00,1,21,20151231191,784.42,2676.44104,0,784.3678918364449
2015-12-31 20:00:00,1,18,20151231201,784.36,2676.23632,0,784.918730535011
2015-12-31 21:00:00,1,17,20151231211,784.34,2676.16808,1,784.7255577839068
2015-12-31 22:00:00,1,14,20151231221,784.28,2675.96336,1,784.6962540494419
2015-12-31 23:00:00,1,15,20151231231,784.3,2676.0316,1,783.9833312967997
2016-01-01 00:00:00,1,13,20160101001,784.26,2675.89512,1,784.5437294416505
2016-01-01 01:00:00,1,13,20160101011,784.26,2675.89512,1,784.5988434070672
2016-01-01 02:00:00,1,11,20160101021,784.22,2675.75864,1,783.7246184290588
2016-01-01 03:00:00,1,6,20160101031,784.12,2675.41744,1,785.260690207835
2016-01-01 04:00:00,1,8,20160101041,784.16,2675.55392,1,784.7533919348739
2016-01-01 05:00:00,1,6,20160101051,784.12,2675.41744,1,784.3402512365375
2016-01-01 06:00:00,1,7,20160101061,784.14,2675.48568,1,784.8926379931931
2016-01-01 07:00:00,1,8,20160101071,784.16,2675.55392,1,783.725414198386
2016-01-01 08:00:00,1,9,20160101081,784.18,2675.62216,1,784.2632408651225
2016-01-01 09:00:00,1,8,20160101091,784.16,2675.55392,1,785.0066691051395
2016-01-01 10:00:00,1,11,20160101101,784.22,2675.75864,1,784.537229583593
2016-01-01 11:00:00,1,10,20160101111,784.2,2675.6904,1,784.7261267945895
2016-01-01 12:00:00,1,13,20160101121,784.26,2675.89512,1,785.0425150103811
2016-01-01 13:00:00,1,12,20160101131,784.24,2675.82688,1,783.7461636602488
2016-01-01 14:00:00,1,11,20160101141,784.22,2675.75864,1,783.9539938907193
2016-01-01 15:00:00,1,17,20160101151,784.34,2676.16808,1,785.0709386517037
2016-01-01 16:00:00,1,20,20160101161,784.4,2676.3728,0,784.4879870326525
2016-01-01 17:00:00,1,15,20160101171,784.3,2676.0316,1,784.4609830747769
2016-01-01 18:00:00,1,15,20160101181,784.3,2676.0316,1,784.3366191014512
2016-01-01 19:00:00,1,18,20160101191,784.36,2676.23632,0,783.4734331315395
2016-01-01 20:00:00,1,17,20160101201,784.34,2676.16808,1,783.1749499879313
2016-01-01 21:00:00,1,18,20160101211,784.36,2676.23632,0,784.6094678773337
2016-01-01 22:00:00,1,17,20160101221,784.34,2676.16808,1,784.7357959380298
2016-01-01 23:00:00,1,18,20160101231,784.36,2676.23632,0,783.8583216482732
2016-01-02 00:00:00,1,15,20160102001,784.3,2676.0316,1,783.7798417353448
2016-01-02 01:00:00,1,15,20160102011,784.3,2676.0316,1,783.4742926636824
2016-01-02 02:00:00,1,11,20160102021,784.22,2675.75864,1,783.4438154227684
2016-01-02 03:00:00,1,10,20160102031,784.2,2675.6904,1,784.1014790882148
2016-01-02 04:00:00,1,8,20160102041,784.16,2675.55392,1,784.7056341907947
2016-01-02 05:00:00,1,9,20160102051,784.18,2675.62216,1,783.581518178527
2016-01-02 06:00:00,1,9,20160102061,784.18,2675.62216,1,783.4538153123272
2016-01-02 07:00:00,1,11,20160102071,784.22,2675.75864,1,784.7751193750155
2016-01-02 08:00:00,1,9,20160102081,784.18,2675.62216,1,783.6139729723045
2016-01-02 09:00:00,1,13,20160102091,784.26,2675.89512,1,783.7367839808433
2016-01-02 10:00:00,1,20,20160102101,784.4,2676.3728,0,784.5325311469309
2016-01-02 11:00:00,1,21,20160102111,784.42,2676.44104,0,784.4681107759595
2016-01-02 12:00:00,1,21,20160102121,784.42,2676.44104,0,784.8341362869496
2016-01-02 13:00:00,1,18,20160102131,784.36,2676.23632,0,784.6703549575966
2016-01-02 14:00:00,1,15,20160102141,784.3,2676.0316,1,785.1030493177013
2016-01-02 15:00:00,1,16,20160102151,784.32,2676.0998400000003,1,784.7163311378536
2016-01-02 16:00:00,1,17,20160102161,784.34,2676.16808,1,784.3213628461449
2016-01-02 17:00:00,1,17,20160102171,784.34,2676.16808,1,784.2101637180823
2016-01-02 18:00:00,1,18,20160102181,784.36,2676.23632,0,783.910438976838
2016-01-02 19:00:00,1,16,20160102191,784.32,2676.0998400000003,1,783.8149433608485
2016-01-02 20:00:00,1,21,20160102201,784.42,2676.44104,0,784.6081763432578
2016-01-02 21:00:00,1,20,20160102211,784.4,2676.3728,0,784.2973180346195
2016-01-02 22:00:00,1,18,20160102221,784.36,2676.23632,0,784.6790288755876
2016-01-02 23:00:00,1,21,20160102231,784.42,2676.44104,0,783.6254518648457
2016-01-03 00:00:00,1,19,20160103001,784.38,2676.30456,0,784.1177042697076
2016-01-03 01:00:00,1,13,20160103011,784.26,2675.89512,1,784.7421231563598
2016-01-03 02:00:00,1,11,20160103021,784.22,2675.75864,1,783.8708544646468
2016-01-03 03:00:00,1,11,20160103031,784.22,2675.75864,1,783.8011345550715
2016-01-03 04:00:00,1,8,20160103041,784.16,2675.55392,1,784.0462229580103
2016-01-03 05:00:00,1,7,20160103051,784.14,2675.48568,1,783.3189733180799
2016-01-03 06:00:00,1,10,20160103061,784.2,2675.6904,1,784.2231756729897
2016-01-03 07:00:00,1,9,20160103071,784.18,2675.62216,1,784.1076061961676
2016-01-03 08:00:00,1,9,20160103081,784.18,2675.62216,1,783.8110313521724
2016-01-03 09:00:00,1,12,20160103091,784.24,2675.82688,1,784.857016452614
2016-01-03 10:00:00,1,25,20160103101,784.5,2676.714,0,784.1842536365759
2016-01-03 11:00:00,1,22,20160103111,784.44,2676.50928,0,783.982992932255
2016-01-03 12:00:00,1,21,20160103121,784.42,2676.44104,0,785.0022128082032
2016-01-03 13:00:00,1,18,20160103131,784.36,2676.23632,0,783.9307901826307
2016-01-03 14:00:00,1,20,20160103141,784.4,2676.3728,0,784.1085703929263
2016-01-03 15:00:00,1,20,20160103151,784.4,2676.3728,0,784.1550474234776
2016-01-03 16:00:00,1,17,20160103161,784.34,2676.16808,1,784.7911629641587
2016-01-03 17:00:00,1,20,20160103171,784.4,2676.3728,0,784.2993939756257
2016-01-03 18:00:00,1,17,20160103181,784.34,2676.16808,1,784.2851071315321
2016-01-03 19:00:00,1,28,20160103191,784.56,2676.91872,0,784.3597718841788
2016-01-03 20:00:00,1,24,20160103201,784.48,2676.64576,0,784.7618220444607
2016-01-03 21:00:00,1,22,20160103211,784.44,2676.50928,0,783.7307678769247
2016-01-03 22:00:00,1,22,20160103221,784.44,2676.50928,0,784.2793365517915
2016-01-03 23:00:00,1,20,20160103231,784.4,2676.3728,0,783.9866748704782
2016-01-04 00:00:00,1,19,20160104001,784.38,2676.30456,0,784.015647008456
2016-01-04 01:00:00,1,19,20160104011,784.38,2676.30456,0,785.3407104734301
2016-01-04 02:00:00,1,12,20160104021,784.24,2675.82688,1,784.7260183044316
2016-01-04 03:00:00,1,17,20160104031,784.34,2676.16808,1,785.2631012332906
2016-01-04 04:00:00,1,13,20160104041,784.26,2675.89512,1,784.1192819264501
2016-01-04 05:00:00,1,14,20160104051,784.28,2675.96336,1,783.7038581261077
2016-01-04 06:00:00,1,14,20160104061,784.28,2675.96336,1,784.4557641017815
2016-01-04 07:00:00,1,18,20160104071,784.36,2676.23632,0,784.625503813894
2016-01-04 08:00:00,1,19,20160104081,784.38,2676.30456,0,784.4006025436081
2016-01-04 09:00:00,1,28,20160104091,784.56,2676.91872,0,784.8480854046486
2016-01-04 10:00:00,1,35,20160104101,784.7,2677.3964,0,784.6547174932526
2016-01-04 11:00:00,1,39,20160104111,784.78,2677.66936,0,784.6773107874576
2016-01-04 12:00:00,1,37,20160104121,784.74,2677.53288,0,785.1854272374437
2016-01-04 13:00:00,1,28,20160104131,784.56,2676.91872,0,784.9490036213161
2016-01-04 14:00:00,1,36,20160104141,784.72,2677.46464,0,785.0711540770138
2016-01-04 15:00:00,1,36,20160104151,784.72,2677.46464,0,785.1579087877542
2016-01-04 16:00:00,1,33,20160104161,784.66,2677.25992,0,784.6135827869514
2016-01-04 17:00:00,1,31,20160104171,784.62,2677.12344,0,784.9496154433218
2016-01-04 18:00:00,1,34,20160104181,784.68,2677.32816,0,785.5910450913556
2016-01-04 19:00:00,1,41,20160104191,784.82,2677.80584,0,784.6777759306657
2016-01-04 20:00:00,1,38,20160104201,784.76,2677.60112,0,785.1020991611696
2016-01-04 21:00:00,1,34,20160104211,784.68,2677.32816,0,784.7525528304354
2016-01-04 22:00:00,1,29,20160104221,784.58,2676.98696,0,784.3441243795316
2016-01-04 23:00:00,1,29,20160104231,784.58,2676.98696,0,784.7830988705012
2016-01-05 00:00:00,1,28,20160105001,784.56,2676.91872,0,784.8348098933553
2016-01-05 01:00:00,1,21,20160105011,784.42,2676.44104,0,785.0656302356742
2016-01-05 02:00:00,1,16,20160105021,784.32,2676.0998400000003,1,784.4874618011291
2016-01-05 03:00:00,1,16,20160105031,784.32,2676.0998400000003,1,784.7468977084221
2016-01-05 04:00:00,1,14,20160105041,784.28,2675.96336,1,784.4090179348993
2016-01-05 05:00:00,1,13,20160105051,784.26,2675.89512,1,784.9843310085523
2016-01-05 06:00:00,1,13,20160105061,784.26,2675.89512,1,783.8918802787674
2016-01-05 07:00:00,1,13,20160105071,784.26,2675.89512,1,783.6267634439737
2016-01-05 08:00:00,1,20,20160105081,784.4,2676.3728,0,784.0471272213953
2016-01-05 09:00:00,1,18,20160105091,784.36,2676.23632,0,784.9318902344685
2016-01-05 10:00:00,1,27,20160105101,784.54,2676.85048,0,784.3887918921783
2016-01-05 11:00:00,1,31,20160105111,784.62,2677.12344,0,784.8258472948811
2016-01-05 12:00:00,1,32,20160105121,784.64,2677.19168,0,784.8426207677156
2016-01-05 13:00:00,1,26,20160105131,784.52,2676.78224,0,784.0525842166791
2016-01-05 14:00:00,1,29,20160105141,784.58,2676.98696,0,783.749230110671
2016-01-05 15:00:00,1,29,20160105151,784.58,2676.98696,0,785.2528505957008
2016-01-05 16:00:00,1,29,20160105161,784.58,2676.98696,0,785.357993574317
2016-01-05 17:00:00,1,26,20160105171,784.52,2676.78224,0,785.5333067821365
2016-01-05 18:00:00,1,28,20160105181,784.56,2676.91872,0,782.9241824073273
2016-01-05 19:00:00,1,40,20160105191,784.8,2677.7376,0,785.7955440942569
2016-01-05 20:00:00,1,36,20160105201,784.72,2677.46464,0,784.3133595660529
2016-01-05 21:00:00,1,33,20160105211,784.66,2677.25992,0,784.3789927209286
2016-01-05 22:00:00,1,34,20160105221,784.68,2677.32816,0,784.8923688463806
2016-01-05 23:00:00,1,30,20160105231,784.6,2677.0552,0,785.211155687001
2016-01-06 00:00:00,1,29,20160106001,784.58,2676.98696,0,785.1972466508828
2016-01-06 01:00:00,1,25,20160106011,784.5,2676.714,0,784.5969020525102
2016-01-06 02:00:00,1,23,20160106021,784.46,2676.5775200000003,0,784.4925375951275
2016-01-06 03:00:00,1,19,20160106031,784.38,2676.30456,0,783.782273271288
2016-01-06 04:00:00,1,16,20160106041,784.32,2676.0998400000003,1,784.1529388179642
2016-01-06 05:00:00,1,16,20160106051,784.32,2676.0998400000003,1,783.4225985814361
2016-01-06 06:00:00,1,15,20160106061,784.3,2676.0316,1,784.2659604617542
2016-01-06 07:00:00,1,15,20160106071,784.3,2676.0316,1,784.4015515402162
2016-01-06 08:00:00,1,19,20160106081,784.38,2676.30456,0,785.1119329831434
2016-01-06 09:00:00,1,31,20160106091,784.62,2677.12344,0,784.9967093925837
2016-01-06 10:00:00,1,37,20160106101,784.74,2677.53288,0,783.7398766164567
2016-01-06 11:00:00,1,40,20160106111,784.8,2677.7376,0,784.5092941388557
2016-01-06 12:00:00,1,34,20160106121,784.68,2677.32816,0,785.06726004956
2016-01-06 13:00:00,1,31,20160106131,784.62,2677.12344,0,784.2303516090743
2016-01-06 14:00:00,1,29,20160106141,784.58,2676.98696,0,784.6081181987782
2016-01-06 15:00:00,1,34,20160106151,784.68,2677.32816,0,784.8350322804488
2016-01-06 16:00:00,1,30,20160106161,784.6,2677.0552,0,784.7369249358039
2016-01-06 17:00:00,1,33,20160106171,784.66,2677.25992,0,784.2798143253023
2016-01-06 18:00:00,1,33,20160106181,784.66,2677.25992,0,784.4346259811185
2016-01-06 19:00:00,1,35,20160106191,784.7,2677.3964,0,784.460474769414
2016-01-06 20:00:00,1,31,20160106201,784.62,2677.12344,0,785.0004074783564
2016-01-06 21:00:00,1,32,20160106211,784.64,2677.19168,0,785.0957930090432
2016-01-06 22:00:00,1,32,20160106221,784.64,2677.19168,0,784.0687722044232
2016-01-06 23:00:00,1,28,20160106231,784.56,2676.91872,0,785.7349664397268
2016-01-07 00:00:00,1,25,20160107001,784.5,2676.714,0,784.3660993218684
2016-01-07 01:00:00,1,22,20160107011,784.44,2676.50928,0,783.5638358969209
2016-01-07 02:00:00,1,21,20160107021,784.42,2676.44104,0,784.7717847352691
2016-01-07 03:00:00,1,16,20160107031,784.32,2676.0998400000003,1,783.7284767667782
2016-01-07 04:00:00,1,15,20160107041,784.3,2676.0316,1,784.1272704730892
2016-01-07 05:00:00,1,15,20160107051,784.3,2676.0316,1,783.9358986427758
2016-01-07 06:00:00,1,18,20160107061,784.36,2676.23632,0,783.9264530729779
2016-01-07 07:00:00,1,18,20160107071,784.36,2676.23632,0,784.5044770672453
2016-01-07 08:00:00,1,20,20160107081,784.4,2676.3728,0,784.0777722863373
2016-01-07 09:00:00,1,20,20160107091,784.4,2676.3728,0,784.128956135619
2016-01-07 10:00:00,1,26,20160107101,784.52,2676.78224,0,784.1259484524638
2016-01-07 11:00:00,1,29,20160107111,784.58,2676.98696,0,784.8929628632516
2016-01-07 12:00:00,1,30,20160107121,784.6,2677.0552,0,784.676125315004
2016-01-07 13:00:00,1,23,20160107131,784.46,2676.5775200000003,0,784.0327643401909
2016-01-07 14:00:00,1,27,20160107141,784.54,2676.85048,0,784.2237556179147
2016-01-07 15:00:00,1,31,20160107151,784.62,2677.12344,0,786.1836894939166
2016-01-07 16:00:00,1,30,20160107161,784.6,2677.0552,0,784.5688798697201
2016-01-07 17:00:00,1,27,20160107171,784.54,2676.85048,0,784.1811334545486
2016-01-07 18:00:00,1,27,20160107181,784.54,2676.85048,0,784.7181054588812
2016-01-07 19:00:00,1,32,20160107191,784.64,2677.19168,0,785.3938789265519
2016-01-07 20:00:00,1,29,20160107201,784.58,2676.98696,0,785.690819680474
2016-01-07 21:00:00,1,28,20160107211,784.56,2676.91872,0,785.3636875265145
2016-01-07 22:00:00,1,29,20160107221,784.58,2676.98696,0,784.648987959446
2016-01-07 23:00:00,1,23,20160107231,784.46,2676.5775200000003,0,784.5595565352937
2016-01-08 00:00:00,1,25,20160108001,784.5,2676.714,0,784.400909277452
2016-01-08 01:00:00,1,25,20160108011,784.5,2676.714,0,784.6226503135858
2016-01-08 02:00:00,1,15,20160108021,784.3,2676.0316,1,783.8430668119202
2016-01-08 03:00:00,1,15,20160108031,784.3,2676.0316,1,784.0082809243894
2016-01-08 04:00:00,1,11,20160108041,784.22,2675.75864,1,784.4058500861908
2016-01-08 05:00:00,1,13,20160108051,784.26,2675.89512,1,783.8699005537879
2016-01-08 06:00:00,1,12,20160108061,784.24,2675.82688,1,783.8236296392005
2016-01-08 07:00:00,1,15,20160108071,784.3,2676.0316,1,784.9587622295891
2016-01-08 08:00:00,1,14,20160108081,784.28,2675.96336,1,784.195155020768
2016-01-08 09:00:00,1,38,20160108091,784.76,2677.60112,0,784.140849680247
2016-01-08 10:00:00,1,47,20160108101,784.94,2678.2152800000003,0,785.1746205278733
2016-01-08 11:00:00,1,45,20160108111,784.9,2678.0788,0,784.6957215011089
2016-01-08 12:00:00,1,42,20160108121,784.84,2677.87408,0,785.6258484438025
2016-01-08 13:00:00,1,34,20160108131,784.68,2677.32816,0,784.3637896577599
2016-01-08 14:00:00,1,37,20160108141,784.74,2677.53288,0,785.2061569458125
2016-01-08 15:00:00,1,35,20160108151,784.7,2677.3964,0,784.4678196541548
2016-01-08 16:00:00,1,33,20160108161,784.66,2677.25992,0,785.3289326064277
2016-01-08 17:00:00,1,32,20160108171,784.64,2677.19168,0,785.2512776482051
2016-01-08 18:00:00,1,27,20160108181,784.54,2676.85048,0,784.9852342537303
2016-01-08 19:00:00,1,29,20160108191,784.58,2676.98696,0,784.9316586507045
2016-01-08 20:00:00,1,30,20160108201,784.6,2677.0552,0,784.322653185888
2016-01-08 21:00:00,1,29,20160108211,784.58,2676.98696,0,784.8071456120005
2016-01-08 22:00:00,1,30,20160108221,784.6,2677.0552,0,784.3300296324901
2016-01-08 23:00:00,1,30,20160108231,784.6,2677.0552,0,784.8579265245664
2016-01-09 00:00:00,1,22,20160109001,784.44,2676.50928,0,783.8219448518948
2016-01-09 01:00:00,1,19,20160109011,784.38,2676.30456,0,784.6162506590202
2016-01-09 02:00:00,1,17,20160109021,784.34,2676.16808,1,784.4896594363325
2016-01-09 03:00:00,1,18,20160109031,784.36,2676.23632,0,784.786603086517
2016-01-09 04:00:00,1,13,20160109041,784.26,2675.89512,1,783.4780710672726
2016-01-09 05:00:00,1,10,20160109051,784.2,2675.6904,1,783.6608097291587
2016-01-09 06:00:00,1,11,20160109061,784.22,2675.75864,1,784.5202331081775
2016-01-09 07:00:00,1,12,20160109071,784.24,2675.82688,1,783.9011624933235
2016-01-09 08:00:00,1,14,20160109081,784.28,2675.96336,1,783.5070382415356
2016-01-09 09:00:00,1,16,20160109091,784.32,2676.0998400000003,1,784.3443774433089
2016-01-09 10:00:00,1,25,20160109101,784.5,2676.714,0,784.4866268298545
2016-01-09 11:00:00,1,20,20160109111,784.4,2676.3728,0,784.5740459839353
2016-01-09 12:00:00,1,20,20160109121,784.4,2676.3728,0,784.7666807797143
2016-01-09 13:00:00,1,21,20160109131,784.42,2676.44104,0,784.3972689358105
2016-01-09 14:00:00,1,17,20160109141,784.34,2676.16808,1,784.2038838166497
2016-01-09 15:00:00,1,22,20160109151,784.44,2676.50928,0,784.0068276482291
2016-01-09 16:00:00,1,18,20160109161,784.36,2676.23632,0,784.2716415125989
2016-01-09 17:00:00,1,19,20160109171,784.38,2676.30456,0,785.3712544279196
2016-01-09 18:00:00,1,18,20160109181,784.36,2676.23632,0,783.6417574304256
2016-01-09 19:00:00,1,23,20160109191,784.46,2676.5775200000003,0,784.6229510183647
2016-01-09 20:00:00,1,18,20160109201,784.36,2676.23632,0,784.1652383684398
2016-01-09 21:00:00,1,21,20160109211,784.42,2676.44104,0,783.5674315290993
2016-01-09 22:00:00,1,22,20160109221,784.44,2676.50928,0,784.6476697425366
2016-01-09 23:00:00,1,19,20160109231,784.38,2676.30456,0,784.8366877065267
2016-01-10 00:00:00,1,19,20160110001,784.38,2676.30456,0,784.2830580173282
2016-01-10 01:00:00,1,18,20160110011,784.36,2676.23632,0,785.1543865602843
2016-01-10 02:00:00,1,16,20160110021,784.32,2676.0998400000003,1,784.9941069926025
2016-01-10 03:00:00,1,9,20160110031,784.18,2675.62216,1,783.7231457806838
2016-01-10 04:00:00,1,10,20160110041,784.2,2675.6904,1,784.1114231156092
2016-01-10 05:00:00,1,10,20160110051,784.2,2675.6904,1,784.6682110357639
2016-01-10 06:00:00,1,12,20160110061,784.24,2675.82688,1,784.689948059999
2016-01-10 07:00:00,1,13,20160110071,784.26,2675.89512,1,784.5318905727896
2016-01-10 08:00:00,1,11,20160110081,784.22,2675.75864,1,784.2693947315901
2016-01-10 09:00:00,1,16,20160110091,784.32,2676.0998400000003,1,784.7940923497891
2016-01-10 10:00:00,1,16,20160110101,784.32,2676.0998400000003,1,783.4998707778456
2016-01-10 11:00:00,1,21,20160110111,784.42,2676.44104,0,784.4596485717755
2016-01-10 12:00:00,1,18,20160110121,784.36,2676.23632,0,783.6027386652596
2016-01-10 13:00:00,1,19,20160110131,784.38,2676.30456,0,784.3827090524254
2016-01-10 14:00:00,1,18,20160110141,784.36,2676.23632,0,783.576137731903
2016-01-10 15:00:00,1,15,20160110151,784.3,2676.0316,1,784.6804609223384
2016-01-10 16:00:00,1,19,20160110161,784.38,2676.30456,0,783.8502898036318
2016-01-10 17:00:00,1,20,20160110171,784.4,2676.3728,0,784.8859305208741
2016-01-10 18:00:00,1,18,20160110181,784.36,2676.23632,0,783.9893978571338
2016-01-10 19:00:00,1,22,20160110191,784.44,2676.50928,0,784.0598650927419
2016-01-10 20:00:00,1,22,20160110201,784.44,2676.50928,0,784.6099471036819
2016-01-10 21:00:00,1,23,20160110211,784.46,2676.5775200000003,0,784.7840108141859
2016-01-10 22:00:00,1,25,20160110221,784.5,2676.714,0,785.2913990571071
2016-01-10 23:00:00,1,21,20160110231,784.42,2676.44104,0,784.1846810179587
2016-01-11 00:00:00,1,21,20160111001,784.42,2676.44104,0,784.4114976074599
2016-01-11 01:00:00,1,16,20160111011,784.32,2676.0998400000003,1,784.0712719150027
2016-01-11 02:00:00,1,11,20160111021,784.22,2675.75864,1,783.2853901157446
2016-01-11 03:00:00,1,11,20160111031,784.22,2675.75864,1,783.0761761160312
2016-01-11 04:00:00,1,12,20160111041,784.24,2675.82688,1,784.7479114931142
2016-01-11 05:00:00,1,13,20160111051,784.26,2675.89512,1,784.0875556116595
2016-01-11 06:00:00,1,12,20160111061,784.24,2675.82688,1,784.0965658550685
2016-01-11 07:00:00,1,14,20160111071,784.28,2675.96336,1,784.5737715474467
2016-01-11 08:00:00,1,13,20160111081,784.26,2675.89512,1,784.3010733720621
2016-01-11 09:00:00,1,28,20160111091,784.56,2676.91872,0,785.3040140949149
2016-01-11 10:00:00,1,38,20160111101,784.76,2677.60112,0,784.623202006981
2016-01-11 11:00:00,1,40,20160111111,784.8,2677.7376,0,784.7706679053338
2016-01-11 12:00:00,1,38,20160111121,784.76,2677.60112,0,784.8012318434098
2016-01-11 13:00:00,1,32,20160111131,784.64,2677.19168,0,785.3110893308886
2016-01-11 14:00:00,1,35,20160111141,784.7,2677.3964,0,785.2538518649751
2016-01-11 15:00:00,1,35,20160111151,784.7,2677.3964,0,785.5993340539852
2016-01-11 16:00:00,1,30,20160111161,784.6,2677.0552,0,784.1397268239859
2016-01-11 17:00:00,1,33,20160111171,784.66,2677.25992,0,785.4045811565724
2016-01-11 18:00:00,1,32,20160111181,784.64,2677.19168,0,784.3376543225601
2016-01-11 19:00:00,1,32,20160111191,784.64,2677.19168,0,785.6919158664645
2016-01-11 20:00:00,1,31,20160111201,784.62,2677.12344,0,783.696990854996
2016-01-11 21:00:00,1,34,20160111211,784.68,2677.32816,0,785.466908363664
2016-01-11 22:00:00,1,33,20160111221,784.66,2677.25992,0,785.2627171714089
2016-01-11 23:00:00,1,25,20160111231,784.5,2676.714,0,784.1287784667657
2016-01-12 00:00:00,1,26,20160112001,784.52,2676.78224,0,784.4800611375484
2016-01-12 01:00:00,1,22,20160112011,784.44,2676.50928,0,784.9260134394577
2016-01-12 02:00:00,1,25,20160112021,784.5,2676.714,0,784.1878236053441
2016-01-12 03:00:00,1,17,20160112031,784.34,2676.16808,1,784.0944255125985
2016-01-12 04:00:00,1,14,20160112041,784.28,2675.96336,1,785.3593417673768
2016-01-12 05:00:00,1,11,20160112051,784.22,2675.75864,1,784.0004868409134
2016-01-12 06:00:00,1,13,20160112061,784.26,2675.89512,1,784.4352183806866
2016-01-12 07:00:00,1,16,20160112071,784.32,2676.0998400000003,1,784.4680747270114
2016-01-12 08:00:00,1,21,20160112081,784.42,2676.44104,0,784.4998219105107
2016-01-12 09:00:00,1,23,20160112091,784.46,2676.5775200000003,0,784.4573660433116
2016-01-12 10:00:00,1,31,20160112101,784.62,2677.12344,0,784.3829628079577
2016-01-12 11:00:00,1,32,20160112111,784.64,2677.19168,0,784.2157409954995
2016-01-12 12:00:00,1,34,20160112121,784.68,2677.32816,0,785.1816097721534
2016-01-12 13:00:00,1,30,20160112131,784.6,2677.0552,0,784.9087354698181
2016-01-12 14:00:00,1,32,20160112141,784.64,2677.19168,0,784.6088306839555
2016-01-12 15:00:00,1,30,20160112151,784.6,2677.0552,0,784.2759967628934
2016-01-12 16:00:00,1,28,20160112161,784.56,2676.91872,0,784.4131230695327
2016-01-12 17:00:00,1,32,20160112171,784.64,2677.19168,0,784.8563896949751
2016-01-12 18:00:00,1,28,20160112181,784.56,2676.91872,0,785.5641721827375
2016-01-12 19:00:00,1,29,20160112191,784.58,2676.98696,0,784.3223050930629
2016-01-12 20:00:00,1,35,20160112201,784.7,2677.3964,0,783.7074754973141
2016-01-12 21:00:00,1,34,20160112211,784.68,2677.32816,0,784.4024209095855
2016-01-12 22:00:00,1,29,20160112221,784.58,2676.98696,0,784.0877208911124
2016-01-12 23:00:00,1,30,20160112231,784.6,2677.0552,0,784.2022738395016
2016-01-13 00:00:00,1,26,20160113001,784.52,2676.78224,0,785.0018992933997
2016-01-13 01:00:00,1,21,20160113011,784.42,2676.44104,0,784.8151038788548
2016-01-13 02:00:00,1,20,20160113021,784.4,2676.3728,0,784.0429822735051
2016-01-13 03:00:00,1,16,20160113031,784.32,2676.0998400000003,1,784.4735923043712
